SALEDATE,SALESTIME,STAFF,INVNO,PLU,PROD,QTY,PRICE,DISCOUNT,TOTAL,MOP,SALESTATUS,COGS,DEPT,TAX1NAME,TAX2NAME,TAX1,TAX2,CH2,PRTFLAG,CLIENT,CITY,STATE,CUSTNO,SUPPLIER,AUTHCODE,PROCESSDAT,ACQREFDAT,RECORDNO,REFNO,COMISSION
9/27/2014,13:35,JAWAD,OP1-4441,P3D412,ROCKFORD FOSGATE P3 4OHM,2.00,179.99,0.00,359.98,CASH,SALE,260.00,SUB,,,83.89,0.00,0.00,FALSE,BRAD MOLLUS,,,OP11944,,,,,,,
9/27/2014,14:12,JAWAD,OP1-4442,P2P3G12,ROCKFORD P2 GRILL,2.00,18.49,0.00,36.98,CASH,SALE,24.00,ACCESSORIES,,,3.04,0.00,0.00,FALSE,,,,,,,,,,,
9/27/2014,15:17,JAWAD,OP1-4443,SPRCA17,SOUNDQUEST  17FT RCA,1.00,7.99,0.00,7.99,CASH,SALE,3.22,ACCESSORIES,,,2.05,0.00,0.00,FALSE,JC AUTO GLASS,,,OP12204,,,,,,,
9/27/2014,15:17,JAWAD,OP1-4443,SPRCA3,SOUND QUEST 3FT RCA,2.00,3.99,0.00,7.98,CASH,SALE,3.64,ACCESSORIES,,,2.05,0.00,0.00,FALSE,JC AUTO GLASS,,,OP12204,,,,,,,
9/27/2014,15:17,JAWAD,OP1-4443,CABLE1425,AUDIOPIPE 14G SPEAKER WIRE,1.00,8.99,0.00,8.99,CASH,SALE,2.25,INSTALL,,,2.05,0.00,0.00,FALSE,JC AUTO GLASS,,,OP12204,,,,,,,
9/27/2014,15:36,JAWAD,OP1-4445,P2D415,ROCKFORD PUNCH 2-15 IN WOOFER,1.00,179.99,0.00,179.99,DEBIT CARD,SALE,126.50,SUB,,,14.80,0.00,0.00,FALSE,TAVION ELLINGBURG,,,OP11643,,,,,,,
9/27/2014,16:13,JAWAD,OP1-4446,P1S48,ROCKFORD PUNCH STAGE 1-8IN SUB,1.00,79.99,0.00,79.99,DEBIT CARD,SALE,47.00,SUB,,,6.58,0.00,0.00,FALSE,CRYSTAL JONES,,,OP12205,,,,,,,
9/27/2014,16:13,JAWAD,OP1-4446,MS3,LABOR ONE HOUR,1.00,70.00,0.00,70.00,DEBIT CARD,SALE,0.00,LABOR,,,6.58,0.00,0.00,FALSE,CRYSTAL JONES,,,OP12205,,,,,,,
9/27/2014,16:47,MOHAMMAD,OP1-4447,SNI35,RCA CONV,1.00,29.99,0.00,29.99,CASH,SALE,9.98,INSTALL,,,2.47,0.00,0.00,FALSE,,,,,,,,,,,
9/29/2014,11:41,MOHAMMAD,OP1-4448,UNKNOWN ITEM,CLARION HARNESS,1.00,19.99,0.00,19.99,CASH,SALE,0.00,,,,1.64,0.00,0.00,FALSE,,,,,,,,,,,
9/29/2014,13:06,JAWAD,OP1-4449,UNKNOWN ITEM,CSS100 HIGHT POWER NOISE FILT,1.00,29.99,0.00,29.99,VISA,SALE,0.00,,,,2.47,0.00,0.00,FALSE,JEREMY WOOD,,,OP12197,,,,,,,
9/29/2014,13:06,JAWAD,OP1-4449,MS3,LABOR ONE HOUR,0.50,70.00,0.00,35.00,VISA,SALE,0.00,LABOR,,,2.47,0.00,0.00,FALSE,JEREMY WOOD,,,OP12197,,,,,,,
9/29/2014,14:13,JAWAD,OP1-4450,TSW3003D4,"PIONEER 12"" 2000 WATT",1.00,139.99,0.00,139.99,CASH,SALE,75.60,SUB,,,0.00,0.00,0.00,FALSE,,,,,,,,,,,
9/29/2014,14:13,JAWAD,OP1-4450,TSW3003D4,"PIONEER 12"" 2000 WATT",1.00,139.99,0.00,-139.99,CASH,RETURN,-75.60,SUB,,,0.00,0.00,0.00,FALSE,,,,,,,,,,,
9/29/2014,16:31,JAWAD,OP1-4389,,PAYMENT ON LAYAWAY #4389,1.00,50.00,0.00,50.00,DEBIT CARD,PAYMENT,0.00,,,,0.00,0.00,0.00,FALSE,,,,,,,,,,,
9/30/2014,13:16,JAWAD,OP1-4451,DVD,LABOR DVD,1.00,110.00,0.00,110.00,CASH,SALE,0.00,LABOR,,,1.32,0.00,0.00,FALSE,JAVIER NAVARRO,,,OP12206,,,,,,,
9/30/2014,13:16,JAWAD,OP1-4451,BHA7550,BEST KITS NISSAN 95-UP HARNESS,1.00,15.99,0.00,15.99,CASH,SALE,2.00,INSTALL,,,1.32,0.00,0.00,FALSE,JAVIER NAVARRO,,,OP12206,,,,,,,
10/1/2014,12:34,MOHAMMAD,OP1-4452,UNKNOWN ITEM,ADS RENEWELL,1.00,10.00,0.00,10.00,ON ACCOUNT,SALE,0.00,,,,0.00,0.00,0.00,FALSE,STEPHEN GREUFE,,,OP11818,,,,,,,
10/2/2014,15:03,IBRAHIM,OP1-4453,SQK4ANL,SOUND QUEST 4 G AMP KIT,1.00,59.99,0.00,59.99,CASH,SALE,18.95,INSTALL,,,29.61,0.00,0.00,FALSE,LEE CARTER,,,OP12208,,,,,,,
10/2/2014,15:03,IBRAHIM,OP1-4453,LC2,PAC LINE LEVEL CONTROL W LINE,1.00,39.99,0.00,39.99,CASH,SALE,13.00,LABOR,,,29.61,0.00,0.00,FALSE,LEE CARTER,,,OP12208,,,,,,,
10/2/2014,15:03,IBRAHIM,OP1-4453,AMP,LABOR AMP,1.00,85.00,0.00,85.00,CASH,SALE,0.00,LABOR,,,29.61,0.00,0.00,FALSE,LEE CARTER,,,OP12208,,,,,,,
10/2/2014,15:03,IBRAHIM,OP1-4453,HLC,LABOR HIGH LOW CONVERTER,1.00,30.00,0.00,30.00,CASH,SALE,0.00,LABOR,,,29.61,0.00,0.00,FALSE,LEE CARTER,,,OP12208,,,,,,,
10/2/2014,15:03,IBRAHIM,OP1-4453,1202P,"12""DAUL PORTED",1.00,79.99,0.00,79.99,CASH,SALE,35.00,BOXES,,,29.61,0.00,0.00,FALSE,LEE CARTER,,,OP12208,,,,,,,
10/2/2014,15:03,IBRAHIM,OP1-4453,P1S412,ROCKFORD PUNCH 1-12 IN WOOFER,2.00,89.99,0.00,179.98,CASH,SALE,114.00,SUB,,,29.61,0.00,0.00,FALSE,LEE CARTER,,,OP12208,,,,,,,
10/2/2014,16:00,JAWAD,OP1-4454,UNKNOWN ITEM,XSIV6502,1.00,59.99,0.00,59.99,DEBIT CARD,SALE,0.00,,,,4.93,0.00,0.00,FALSE,DANIEL EDWARDS,,,OP12209,,,,,,,
10/2/2014,16:00,JAWAD,OP1-4454,MS3,LABOR ONE HOUR,0.50,70.00,0.00,35.00,DEBIT CARD,SALE,0.00,LABOR,,,4.93,0.00,0.00,FALSE,DANIEL EDWARDS,,,OP12209,,,,,,,
10/3/2014,11:07,JAWAD,OP1-4456,,PAYMENT ON LAYAWAY #4456,1.00,20.00,0.00,20.00,CASH,LAYAWAY,0.00,,,,0.00,0.00,0.00,FALSE,,,,,,,,,,,
10/3/2014,11:52,JAWAD,OP1-4457,R500X1D,ROCKFORD PRIME 500X1,1.00,199.99,0.00,199.99,DEBIT CARD,SALE,125.99,AMP,,,21.38,0.00,0.00,FALSE,ELIJAH LAMB,,,OP12207,,,,,,,
10/3/2014,11:52,JAWAD,OP1-4457,RFK8I,ROCKFORD 8G AMP KIT,1.00,59.99,0.00,59.99,DEBIT CARD,SALE,35.99,INSTALL,,,21.38,0.00,0.00,FALSE,ELIJAH LAMB,,,OP12207,,,,,,,
10/3/2014,11:52,JAWAD,OP1-4457,AMP,LABOR AMP,1.00,55.00,0.00,55.00,DEBIT CARD,SALE,0.00,LABOR,,,21.38,0.00,0.00,FALSE,ELIJAH LAMB,,,OP12207,,,,,,,
10/3/2014,11:52,JAWAD,OP1-4457,HLC,LABOR HIGH LOW CONVERTER,1.00,30.00,0.00,30.00,DEBIT CARD,SALE,0.00,LABOR,,,21.38,0.00,0.00,FALSE,ELIJAH LAMB,,,OP12207,,,,,,,
10/3/2014,11:52,JAWAD,OP1-4457,MAT,MATERIALS CHARGE,1.00,5.00,0.00,5.00,DEBIT CARD,SALE,0.00,LABOR,,,21.38,0.00,0.00,FALSE,ELIJAH LAMB,,,OP12207,,,,,,,
10/3/2014,12:09,JAWAD,OP1-4458,,PAYMENT ON LAYAWAY #4458,1.00,50.00,0.00,50.00,DEBIT CARD,LAYAWAY,0.00,,,,0.00,0.00,0.00,FALSE,,,,,,,,,,,
10/3/2014,16:57,JAWAD,OP1-4459,UNKNOWN ITEM,ACURA KIT,1.00,49.99,0.00,49.99,DEBIT CARD,SALE,0.00,,,,28.45,0.00,0.00,FALSE,KEJAH BOWMAN,,,OP12210,,,,,,,
10/3/2014,16:57,JAWAD,OP1-4459,CDP,LABOR CD PLAYER,1.00,55.00,0.00,55.00,DEBIT CARD,SALE,0.00,LABOR,,,28.45,0.00,0.00,FALSE,KEJAH BOWMAN,,,OP12210,,,,,,,
10/3/2014,16:57,JAWAD,OP1-4459,AMP,LABOR AMP,1.00,85.00,0.00,85.00,DEBIT CARD,SALE,0.00,LABOR,,,28.45,0.00,0.00,FALSE,KEJAH BOWMAN,,,OP12210,,,,,,,
10/3/2014,16:57,JAWAD,OP1-4459,SQK4ANL,SOUND QUEST 4 G AMP KIT,1.00,49.99,0.00,49.99,DEBIT CARD,SALE,18.95,INSTALL,,,28.45,0.00,0.00,FALSE,KEJAH BOWMAN,,,OP12210,,,,,,,
10/3/2014,16:57,JAWAD,OP1-4459,MAT,MATERIALS CHARGE,1.00,5.00,0.00,5.00,DEBIT CARD,SALE,0.00,LABOR,,,28.45,0.00,0.00,FALSE,KEJAH BOWMAN,,,OP12210,,,,,,,
10/3/2014,16:57,JAWAD,OP1-4459,BHA1720,BEST HARNESS HONDA 86-98,1.00,15.99,0.00,15.99,DEBIT CARD,SALE,1.35,INSTALL,,,28.45,0.00,0.00,FALSE,KEJAH BOWMAN,,,OP12210,,,,,,,
10/3/2014,16:57,JAWAD,OP1-4459,1002P,"10""DAUL PORTED",1.00,89.99,0.00,89.99,DEBIT CARD,SALE,35.00,BOXES,,,28.45,0.00,0.00,FALSE,KEJAH BOWMAN,,,OP12210,,,,,,,
10/3/2014,16:57,JAWAD,OP1-4459,POWER9001,JENSEN 900 WATT MONO AMP,1.00,139.99,0.00,139.99,DEBIT CARD,SALE,70.00,AMP,,,28.45,0.00,0.00,FALSE,KEJAH BOWMAN,,,OP12210,,,,,,,
10/3/2014,14:27,MOHAMMAD,OP1-4460,702104,METRA GM 06-UP HARNESS,1.00,20.00,0.00,20.00,CASH,SALE,10.53,INSTALL,,,0.00,0.00,0.00,FALSE,,,,,,,,,,,
10/4/2014,16:10,JAWAD,OP1-4462,DVD,LABOR DVD,1.00,75.00,0.00,75.00,DEBIT CARD,SALE,0.00,LABOR,,,34.13,0.00,0.00,FALSE,VICTOR JACKSON,,,OP12211,,,,,,,
10/4/2014,16:10,JAWAD,OP1-4462,BAA20,BEST KITS CHRYSLER ANTENNA ADA,1.00,14.99,0.00,14.99,DEBIT CARD,SALE,3.78,INSTALL,,,34.13,0.00,0.00,FALSE,VICTOR JACKSON,,,OP12211,,,,,,,
10/4/2014,16:10,JAWAD,OP1-4462,UNKNOWN ITEM,KIT CHARGER,1.00,79.99,0.00,79.99,DEBIT CARD,SALE,0.00,,,,34.13,0.00,0.00,FALSE,VICTOR JACKSON,,,OP12211,,,,,,,
10/4/2014,16:10,JAWAD,OP1-4462,AVHX1600DVD,PIONEER 6.1 DVD,1.00,299.99,0.00,299.99,DEBIT CARD,SALE,219.00,VIDEO,,,34.13,0.00,0.00,FALSE,VICTOR JACKSON,,,OP12211,,,,,,,
10/4/2014,16:10,JAWAD,OP1-4462,IS335,I SIMPLE 3.5 AUX MOUNT,1.00,19.99,0.00,19.99,DEBIT CARD,SALE,7.50,INSTALL,,,34.13,0.00,0.00,FALSE,VICTOR JACKSON,,,OP12211,,,,,,,
10/4/2014,17:39,JAWAD,OP1-4463,ALA,LABOR ALARM,1.00,70.00,0.00,70.00,DEBIT CARD,SALE,0.00,LABOR,,,0.00,0.00,0.00,FALSE,TIM JACKSON,,,OP11200,,,,,,,
10/4/2014,17:39,JAWAD,OP1-4463,RMS,LABOR REMOTE START,1.00,70.00,0.00,70.00,DEBIT CARD,SALE,0.00,LABOR,,,0.00,0.00,0.00,FALSE,TIM JACKSON,,,OP11200,,,,,,,
10/4/2014,18:20,JAWAD,OP1-4464,AMP,LABOR AMP,1.00,65.00,0.00,65.00,DEBIT CARD,SALE,0.00,LABOR,,,71.96,0.00,0.00,FALSE,AVI ARMS,,,OP12212,,,,,,,
10/4/2014,18:20,JAWAD,OP1-4464,SNI35,RCA CONV,1.00,24.99,0.00,24.99,DEBIT CARD,SALE,9.98,INSTALL,,,71.96,0.00,0.00,FALSE,AVI ARMS,,,OP12212,,,,,,,
10/4/2014,18:20,JAWAD,OP1-4464,GMD9601,PIONEER 1200 W RMS 1OHM,1.00,249.99,0.00,249.99,DEBIT CARD,SALE,159.40,AMP,,,71.96,0.00,0.00,FALSE,AVI ARMS,,,OP12212,,,,,,,
10/4/2014,18:20,JAWAD,OP1-4464,1202P,"12""DAUL PORTED",1.00,99.99,0.00,99.99,DEBIT CARD,SALE,35.00,BOXES,,,71.96,0.00,0.00,FALSE,AVI ARMS,,,OP12212,,,,,,,
10/4/2014,18:20,JAWAD,OP1-4464,RFK4I,ROCKFORD 4G AMP KIT,1.00,99.99,0.00,99.99,DEBIT CARD,SALE,63.99,INSTALL,,,71.96,0.00,0.00,FALSE,AVI ARMS,,,OP12212,,,,,,,
10/4/2014,18:20,JAWAD,OP1-4464,P3D412,ROCKFORD FOSGATE P3 4OHM,2.00,199.99,0.00,399.98,DEBIT CARD,SALE,260.00,SUB,,,71.96,0.00,0.00,FALSE,AVI ARMS,,,OP12212,,,,,,,
10/4/2014,18:20,JAWAD,OP1-4464,HLC,LABOR HIGH LOW CONVERTER,1.00,30.00,0.00,30.00,DEBIT CARD,SALE,0.00,LABOR,,,71.96,0.00,0.00,FALSE,AVI ARMS,,,OP12212,,,,,,,
10/6/2014,11:26,JAWAD,OP1-4465,UNKNOWN ITEM,ADS RENEWAL,1.00,10.00,0.00,10.00,ON ACCOUNT,SALE,0.00,,,,0.00,0.00,0.00,FALSE,TERRY MCNEALY,,,OP12073,,,,,,,
10/6/2014,15:40,MOHAMMAD,OP1-4466,BAA20,BEST KITS CHRYSLER ANTENNA ADA,1.00,14.99,0.00,14.99,CASH,SALE,3.78,INSTALL,,,0.00,0.00,0.00,FALSE,,,,,,,,,,,
10/6/2014,15:40,MOHAMMAD,OP1-4466,BHA1818,BEST HARNESS,1.00,19.99,0.00,19.99,CASH,SALE,2.69,INSTALL,,,0.00,0.00,0.00,FALSE,,,,,,,,,,,
10/6/2014,16:43,JAWAD,OP1-4467,UNKNOWN ITEM,BOX,1.00,35.00,0.00,35.00,DEBIT CARD,SALE,0.00,,,,0.00,0.00,0.00,FALSE,,,,,,,,,,,
10/6/2014,17:00,JAWAD,OP1-4468,VR732,"SOUNDSTREAM 7"" SINGLE DIN",1.00,249.99,0.00,249.99,CASH,SALE,160.00,VIDEO,,,22.53,0.00,0.00,FALSE,,,,,,,,,,,
10/6/2014,17:00,JAWAD,OP1-4468,DVD,LABOR DVD,1.00,55.00,0.00,55.00,CASH,SALE,0.00,LABOR,,,22.53,0.00,0.00,FALSE,,,,,,,,,,,
10/6/2014,17:00,JAWAD,OP1-4468,BAA4B,BEST ANTENNA ADAP GM,1.00,11.99,0.00,11.99,CASH,SALE,1.00,INSTALL,,,22.53,0.00,0.00,FALSE,,,,,,,,,,,
10/6/2014,17:00,JAWAD,OP1-4468,BKGMK440,BEST KITS GM 82-UP W/POCKET,1.00,11.99,0.00,11.99,CASH,SALE,4.49,INSTALL,,,22.53,0.00,0.00,FALSE,,,,,,,,,,,
10/7/2014,15:07,JAWAD,OP1-4470,BKGMK440,BEST KITS GM 82-UP W/POCKET,1.00,19.99,0.00,19.99,DEBIT CARD,SALE,4.49,INSTALL,,,1.64,0.00,0.00,FALSE,,,,,,,,,,,
10/7/2014,17:31,JAWAD,OP1-4472,FLDL1,FLASHLOGIC DOORLOCK TRANSPONDE,1.00,79.99,0.00,79.99,CASH,SALE,34.00,ALARM,,,33.88,0.00,0.00,FALSE,ROBERT BATES,,,OP12213,,,,,,,
10/7/2014,17:31,JAWAD,OP1-4472,LCK,LABOR KEYLESS,1.00,20.00,0.00,20.00,CASH,SALE,0.00,LABOR,,,33.88,0.00,0.00,FALSE,ROBERT BATES,,,OP12213,,,,,,,
10/7/2014,17:31,JAWAD,OP1-4472,RMS,LABOR REMOTE START,1.00,100.00,0.00,100.00,CASH,SALE,0.00,LABOR,,,33.88,0.00,0.00,FALSE,ROBERT BATES,,,OP12213,,,,,,,
10/7/2014,17:31,JAWAD,OP1-4472,ALA,LABOR ALARM,1.00,100.00,0.00,100.00,CASH,SALE,0.00,LABOR,,,33.88,0.00,0.00,FALSE,ROBERT BATES,,,OP12213,,,,,,,
10/7/2014,17:31,JAWAD,OP1-4472,MS3,LABOR ONE HOUR,2.00,70.00,0.00,140.00,CASH,SALE,0.00,LABOR,,,33.88,0.00,0.00,FALSE,ROBERT BATES,,,OP12213,,,,,,,
10/7/2014,17:31,JAWAD,OP1-4472,RELAY,ALARM RELAY,1.00,19.99,0.00,19.99,CASH,SALE,1.49,ALARM,,,33.88,0.00,0.00,FALSE,ROBERT BATES,,,OP12213,,,,,,,
10/7/2014,17:31,JAWAD,OP1-4472,DPX500BT,KENWOOD DD CD USB BLUETOOTH,1.00,199.99,0.00,199.99,CASH,SALE,145.00,CD,,,33.88,0.00,0.00,FALSE,ROBERT BATES,,,OP12213,,,,,,,
10/7/2014,17:31,JAWAD,OP1-4472,CDP,LABOR CD PLAYER,1.00,35.00,0.00,35.00,CASH,SALE,0.00,LABOR,,,33.88,0.00,0.00,FALSE,ROBERT BATES,,,OP12213,,,,,,,
10/7/2014,17:31,JAWAD,OP1-4472,SPRCA17,SOUNDQUEST  17FT RCA,1.00,11.99,0.00,11.99,CASH,SALE,3.22,ACCESSORIES,,,33.88,0.00,0.00,FALSE,ROBERT BATES,,,OP12213,,,,,,,
10/7/2014,17:31,JAWAD,OP1-4472,KHC600B,KINETIC 600 HC BATTERY,1.00,99.99,0.00,99.99,CASH,SALE,39.99,CAP,,,33.88,0.00,0.00,FALSE,ROBERT BATES,,,OP12213,,,,,,,
10/7/2014,17:31,JAWAD,OP1-4472,CAP,LABOR CAP/BATTERY,1.00,35.00,0.00,35.00,CASH,SALE,0.00,LABOR,,,33.88,0.00,0.00,FALSE,ROBERT BATES,,,OP12213,,,,,,,
10/8/2014,10:51,JAWAD,OP1-4473,SP1,LABOR SPEAKER,1.00,75.00,0.00,75.00,ON ACCOUNT,SALE,0.00,LABOR,,,4.44,0.00,0.00,FALSE,SIDNEY WOODS,,,OP12214,,,,,,,
10/8/2014,10:51,JAWAD,OP1-4473,AMP,LABOR AMP,1.00,85.00,0.00,85.00,ON ACCOUNT,SALE,0.00,LABOR,,,4.44,0.00,0.00,FALSE,SIDNEY WOODS,,,OP12214,,,,,,,
10/8/2014,10:51,JAWAD,OP1-4473,SNI35,RCA CONV,1.00,29.99,0.00,29.99,ON ACCOUNT,SALE,9.98,INSTALL,,,4.44,0.00,0.00,FALSE,SIDNEY WOODS,,,OP12214,,,,,,,
10/8/2014,10:51,JAWAD,OP1-4473,SPRCA17,SOUNDQUEST  17FT RCA,1.00,11.99,0.00,11.99,ON ACCOUNT,SALE,3.22,ACCESSORIES,,,4.44,0.00,0.00,FALSE,SIDNEY WOODS,,,OP12214,,,,,,,
10/8/2014,10:51,JAWAD,OP1-4473,MAT,MATERIALS CHARGE,1.00,5.00,0.00,5.00,ON ACCOUNT,SALE,0.00,LABOR,,,4.44,0.00,0.00,FALSE,SIDNEY WOODS,,,OP12214,,,,,,,
10/8/2014,10:51,JAWAD,OP1-4473,SPRCA2M,SOUND QUEST 1F 2M RCA Y,2.00,5.99,0.00,11.98,ON ACCOUNT,SALE,2.82,INSTALL,,,4.44,0.00,0.00,FALSE,SIDNEY WOODS,,,OP12214,,,,,,,
10/9/2014,12:46,JAWAD,OP1-4476,UNKNOWN ITEM,ADS RENEWAL,1.00,10.00,0.00,10.00,ON ACCOUNT,SALE,0.00,,,,0.00,0.00,0.00,FALSE,AARON WOODWARD,,,OP12161,,,,,,,
10/9/2014,15:37,JAWAD,OP1-4478,1202S,"12""DAUL SEALED",1.00,79.99,0.00,79.99,CASH,SALE,30.00,BOXES,,,6.58,0.00,0.00,FALSE,SIDNEY WOODS,,,OP12214,,,,,,,
10/10/2014,12:35,JAWAD,OP1-4479,RFFANL,ROCKFORD ANL FUSE HOLDER,1.00,49.99,0.00,49.99,CASH,SALE,19.00,INSTALL,,,4.69,0.00,0.00,FALSE,ROBERT BATES,,,OP12213,,,,,,,
10/10/2014,12:35,JAWAD,OP1-4479,RELAY,ALARM RELAY,1.00,6.99,0.00,6.99,CASH,SALE,1.49,ALARM,,,4.69,0.00,0.00,FALSE,ROBERT BATES,,,OP12213,,,,,,,
10/10/2014,17:14,JAWAD,OP1-4483,997868,KIT,1.00,24.99,0.00,24.99,DEBIT CARD,SALE,8.00,INSTALL,,,3.37,0.00,0.00,FALSE,LEONNA SMITH,,,OP12218,,,,,,,
10/10/2014,17:14,JAWAD,OP1-4483,BHA1721,BEST KITS HONDA 98-UP HARNESS,1.00,15.99,0.00,15.99,DEBIT CARD,SALE,0.99,INSTALL,,,3.37,0.00,0.00,FALSE,LEONNA SMITH,,,OP12218,,,,,,,
10/10/2014,17:14,JAWAD,OP1-4483,CDP,LABOR CD PLAYER,1.00,75.00,0.00,75.00,DEBIT CARD,SALE,0.00,LABOR,,,3.37,0.00,0.00,FALSE,LEONNA SMITH,,,OP12218,,,,,,,
10/10/2014,17:21,JAWAD,OP1-4484,P3S1X12,P3 SHALLOW LOADED ENCLOSURE,1.00,229.99,0.00,229.99,DEBIT CARD,SALE,165.00,SUB,,,18.92,0.00,0.00,FALSE,ALBERTO GALVAN,,,OP12219,,,,,,,
10/10/2014,17:33,JAWAD,OP1-4485,MS3,LABOR ONE HOUR,1.00,70.00,0.00,70.00,CASH,SALE,0.00,LABOR,,,0.20,0.00,0.00,FALSE,HAROLD SAULS,,,OP12220,,,,,,,
10/10/2014,17:33,JAWAD,OP1-4485,AGU,FUSE,1.00,2.49,0.00,2.49,CASH,SALE,0.25,INSTALL,,,0.20,0.00,0.00,FALSE,HAROLD SAULS,,,OP12220,,,,,,,
10/10/2014,19:12,JAWAD,OP1-4486,SPHDA210,PIONEER APP RADIO 3,1.00,399.99,0.00,399.99,CASH,SALE,365.00,VIDEO,,,55.52,0.00,0.00,FALSE,KEV MEBANE,,,OP12216,,,,,,,
10/10/2014,19:12,JAWAD,OP1-4486,RP5GM31,PAC RADIOPRO GM HARNESS SWC,1.00,199.99,0.00,199.99,CASH,SALE,102.00,INSTALL,,,55.52,0.00,0.00,FALSE,KEV MEBANE,,,OP12216,,,,,,,
10/10/2014,19:12,JAWAD,OP1-4486,BKGMK318,BEST KITS GM 06-UP DD,1.00,24.99,0.00,24.99,CASH,SALE,3.89,ACCESSORIES,,,55.52,0.00,0.00,FALSE,KEV MEBANE,,,OP12216,,,,,,,
10/10/2014,19:12,JAWAD,OP1-4486,AMP,LABOR AMP,1.00,85.00,0.00,85.00,CASH,SALE,0.00,LABOR,,,55.52,0.00,0.00,FALSE,KEV MEBANE,,,OP12216,,,,,,,
10/10/2014,19:12,JAWAD,OP1-4486,DVD,LABOR DVD,1.00,85.00,0.00,85.00,CASH,SALE,0.00,LABOR,,,55.52,0.00,0.00,FALSE,KEV MEBANE,,,OP12216,,,,,,,
10/10/2014,19:12,JAWAD,OP1-4486,SQK4ANL,SOUND QUEST 4 G AMP KIT,1.00,49.99,0.00,49.99,CASH,SALE,18.95,INSTALL,,,55.52,0.00,0.00,FALSE,KEV MEBANE,,,OP12216,,,,,,,
10/10/2014,19:12,JAWAD,OP1-4486,CAP,LABOR CAP/BATTERY,1.00,20.00,0.00,20.00,CASH,SALE,0.00,LABOR,,,55.52,0.00,0.00,FALSE,KEV MEBANE,,,OP12216,,,,,,,
10/11/2014,11:36,JAWAD,OP1-4487,SPRCA2F,SOUND QUEST 2F 1M RCA,1.00,4.99,0.00,4.99,CASH,SALE,1.41,ACCESSORIES,,,0.41,0.00,0.00,FALSE,LAWRENCE MORGAN,,,OP11735,,,,,,,
10/11/2014,12:09,JAWAD,OP1-4488,PLJX,ALARM BYPASS,1.00,69.99,0.00,69.99,DEBIT CARD,SALE,18.00,ALARM,,,5.76,0.00,0.00,FALSE,,,,,,,,,,,
10/11/2014,12:09,JAWAD,OP1-4488,MS3,LABOR ONE HOUR,0.50,70.00,0.00,35.00,DEBIT CARD,SALE,0.00,LABOR,,,5.76,0.00,0.00,FALSE,,,,,,,,,,,
10/11/2014,12:42,JAWAD,OP1-4489,MS3,LABOR ONE HOUR,0.50,70.00,0.00,35.00,CASH,SALE,0.00,LABOR,,,0.00,0.00,0.00,FALSE,VERNON TONE,,,OP12221,,,,,,,
10/11/2014,13:15,JAWAD,OP1-4490,P30012,FOSGATE PUNCH LOADED/W AMP,1.00,279.99,0.00,279.99,DEBIT CARD,SALE,165.00,SUB,,,32.08,0.00,0.00,FALSE,KEVIN MCNEIL,,,OP12217,,,,,,,
10/11/2014,13:15,JAWAD,OP1-4490,KFCX173,KENWOOD EXCELON 6.5 IN COAX    6.5,1.00,79.99,0.00,79.99,DEBIT CARD,SALE,50.00,SPEAKER,,,32.08,0.00,0.00,FALSE,KEVIN MCNEIL,,,OP12217,,,,,,,
10/11/2014,13:15,JAWAD,OP1-4490,SP1,LABOR SPEAKER,1.00,40.00,0.00,40.00,DEBIT CARD,SALE,0.00,LABOR,,,32.08,0.00,0.00,FALSE,KEVIN MCNEIL,,,OP12217,,,,,,,
10/11/2014,13:15,JAWAD,OP1-4490,SQK8,SOUND QUEST 8 G AMP KIT,1.00,29.99,0.00,29.99,DEBIT CARD,SALE,11.99,INSTALL,,,32.08,0.00,0.00,FALSE,KEVIN MCNEIL,,,OP12217,,,,,,,
10/11/2014,13:15,JAWAD,OP1-4490,AMP,LABOR AMP,1.00,55.00,0.00,55.00,DEBIT CARD,SALE,0.00,LABOR,,,32.08,0.00,0.00,FALSE,KEVIN MCNEIL,,,OP12217,,,,,,,
10/11/2014,14:55,JAWAD,OP1-4491,SNI35,RCA CONV,1.00,29.99,0.00,29.99,DEBIT CARD,SALE,9.98,INSTALL,,,2.47,0.00,0.00,FALSE,AVI ARMS,,,OP12212,,,,,,,
10/11/2014,15:24,JAWAD,OP1-4492,GMD9601,PIONEER 1200 W RMS 1OHM,1.00,249.99,0.00,249.99,CASH,SALE,159.40,AMP,,,20.56,0.00,0.00,FALSE,MARK JONES,,,OP12222,,,,,,,
10/11/2014,15:24,JAWAD,OP1-4492,AMP,LABOR AMP,1.00,29.45,0.00,29.45,CASH,SALE,0.00,LABOR,,,20.56,0.00,0.00,FALSE,MARK JONES,,,OP12222,,,,,,,
10/13/2014,11:40,JAWAD,OP1-4493,10425,DYNAMAT XTREMEM 4 SQ FT,3.00,39.99,0.00,119.97,DEBIT CARD,SALE,55.98,INSTALL,,,9.87,0.00,0.00,FALSE,,,,,,,,,,,
10/13/2014,11:51,JAWAD,OP1-4389,,PAYMENT ON LAYAWAY #4389,1.00,100.00,0.00,100.00,DEBIT CARD,PAYMENT,0.00,,,,0.00,0.00,0.00,FALSE,,,,,,,,,,,
10/13/2014,14:08,MOHAMMAD,OP1-4494,UNKNOWN ITEM,ADS RENEWELL,1.00,10.00,0.00,10.00,ON ACCOUNT,SALE,0.00,,,,0.00,0.00,0.00,FALSE,TIMOTHY GRUBE,,,OP12154,,,,,,,
